0,851.285740365274,28.1383612208473
0.01,850.137963064853,28.0574858294246
0.02,608.489716558604,28.127969700496
0.03,851.059279002249,28.1338034038364
0.04,850.756419897792,28.1346973770035
0.05,851.77101569046,28.1226217515423
0.06,850.667328159393,28.0888451878675
0.07,850.687143655531,28.1058551321695
0.08,852.068430308578,28.1264808662659
0.09,850.150744976929,28.1565846917679
0.1,850.071495352992,28.1696028581248
0.11,851.46639491346,28.172021241595
0.12,850.805833445748,28.1081858652788
0.13,850.165910202118,28.1473244740702
0.14,850.761369599078,28.1215700882326
0.15,850.95472356335,28.0983995106319
0.16,851.52364277431,28.1131120103704
0.17,850.220659529507,28.1042004681819
0.18,852.10440811239,28.1601379239465
0.19,851.134174718315,28.1158503496083
0.2,851.504863721352,28.161086202686
0.21,850.082271900275,28.1172408657946
0.22,850.82104930577,28.1164743741493
0.23,851.674425423649,28.167384777909
0.24,851.320097083499,28.0962024976399
0.25,850.527861715544,28.0976003267592
0.26,851.055211596202,28.1567043559498
0.27,850.418830421615,28.1305630390183
0.28,850.256885968947,28.1382429367517
0.29,851.716610924278,28.1421044466217
0.3,850.3598700051,28.1270109992265
0.31,850.305401385958,28.1314517272864
0.32,851.38836395642,28.1458038758748
0.33,850.329232934207,28.0945044240191
0.34,850.424930036539,28.1361303271282
0.35,851.797941708687,28.0933620915725
0.36,851.537650509131,28.1401583979673
0.37,850.01490429904,28.1667525794522
0.38,850.284868621749,28.1643630937713
0.39,851.635855334058,28.1274136752715
0.4,851.246191987501,28.1061120750144
0.41,852.138507904493,28.1351551829057
0.42,850.253336778997,28.1035539118058
0.43,851.698926466538,28.0945365299563
0.44,851.728341839753,28.1541543785835
0.45,851.225879177388,28.1272641148979
0.46,850.218313450913,28.0824639057171
0.47,850.629738136028,28.1233346889068
0.48,850.413055041847,28.0805722871037
0.49,850.521478054183,28.1012904560764
0.5,136.223288843081,28.1116603187861
0.51,13.0100264352767,28.0528407782845
0.52,850.028588988038,28.0532928496433
